id,price
780,7555.44
781,4120.32
782,2207.77
783,4607.05
784,539.47
785,3384.42
786,4242.46
787,5299.89
788,6866.72
789,9460.99
790,16422.332
791,806.06
792,12704.27
793,1360.98
794,7534.44
795,2548.77
796,1278.2
797,1695.3
798,2218.64
799,7045.05
800,1967.55
801,4724.76
802,8410.09
803,16876.37
804,1064.26
805,7144.66
806,5531.14
807,2352.11
808,7112.02
809,16675.77
810,1222.44
811,706.61
812,1384.895
813,17050.78
814,911.96
815,5051.8
816,4312.19
817,943.63
818,6231.54
819,1289.1
820,500.82
821,710.96
822,1484.48
823,3683.96
824,7774.63
825,2619.08
826,14072.445000000002
827,711.26
828,1263.28
829,880.28
830,939.53
831,11737.36
832,10232.83
833,8556.1
834,2693.69
835,4479.76
836,11874.048
837,4247.49
838,14367.773333333338
839,11333.52
840,836.53
841,2533.91
842,11878.153
843,3805.1
844,2071.66
845,794.5
846,895.63
847,9998.98
848,9662.53
849,5906.23
850,1277.13
851,1501.6
852,1292.63
853,3609.49
854,804.04
855,2868.98
856,7071.62
857,3855.11
858,4296.52
859,17587.27
860,1693.39
861,9080.19
862,1287.09
863,8641.35
864,1322.13
865,2664.97
866,15083.645000000002
867,2731.37
868,6154.17
869,11991.47
870,1292.11
871,1299.96
872,1450.64
873,687.61
874,4715.54
875,979.18
876,3416.76
877,1005.79
878,2457.29
879,10961.18
880,1314.22
881,16095.96
882,2583.73
883,6556.85
884,2102.95
885,3353.72
886,1297.39
887,1323.06
888,695.79
889,3159.89
890,11471.59
891,11346.51
892,7025.73
893,8069.33
894,1579.21
895,1086.03
896,2642.32
897,4573.42
898,494.7
899,1281.06
900,17401.71
901,9178.91
902,1994.11
903,1343.11
904,9682.9
905,1340.71
906,8257.04
907,2531.19
908,11336.72
909,1438.32
910,9641.26
911,1381.05
912,10792.85
913,903.0625
914,1431.14
915,973.43
916,1228.65
917,11020.2
918,16277.84
919,977.63
920,4636.91
921,3343.09
922,5813.8
923,1493.72
924,10257.6
925,988.87
926,2097.5
927,8469.76
928,4408.74
929,1497.08
930,12709.59
931,2455.71
932,2616.7
933,4962.29
934,1540.64
935,1566.73
936,2607.86
937,11796.75
938,4510.5
939,1936.74
940,16673.672
941,6336.31
942,5074.53
943,7697.36
944,7386.66
945,16152.3
946,17373.35
947,2102.46
948,5383.45
949,1369.79
950,2376.5
951,7046.04
952,8431.77
953,5759.45
954,787.6
955,16465.13
956,1069.18
957,13194.145
958,3560.8
959,5283.15
960,986.42
961,2090.79
962,4588.35
963,6513.76
964,2607.41
965,12198.7025
966,578.1
967,1387.78
968,2900.92
969,2577.41
970,13660.61
971,16669.9
972,5651.09
973,15079.98
974,10766.25
975,7053.82
976,855.31
977,2516.29
978,9550.45
979,14886.37
980,12253.55
981,17163.27
982,1220.24
983,7828.68
984,1271.35
985,870.31
986,1070.08
987,17331.63
988,15447.43
989,853.61
990,1468.04
991,1249.75
992,7361.93
993,849.76
994,16898.54
995,7550.69
996,10958.32
997,1354.25
998,1277.49
999,13308.828000000001
1000,1707.2
1001,3745.21
1002,3137.96
1003,11497.24
1004,14282.67
1005,11823.76
1006,13194.55
1007,1461.36
1008,1302.02
1009,1572.65
1010,3603.83
1011,17138.38
1012,1758.06
1013,1026.32
1014,4191.46
1015,16686.89
1016,985.62
1017,16501.8
1018,4965.69
1019,2570.29
1020,3967.66
1021,2608.06
1022,523.94
1023,6304.6
1024,8211.52
1025,1003.76
1026,16649.92
1027,2323.75
1028,3058.485
1029,1339.05
1030,8112.39
1031,844.38
1032,11208.96
1033,4081.71
1034,11209.4
1035,4366.39
1036,4125.22
1037,1270.55
1038,1885.49
1039,906.15
1040,512.71
1041,1290.73
1042,1511.76
1043,11883.01
1044,16747.98
1045,11246.365
1046,750.8
1047,13957.64
1048,4097.53
1049,4048.08
1050,16474.42
1051,5102.92
1052,2437.0
1053,718.47
1054,1982.82
1055,6175.75
1056,490.17
1057,12278.15
1058,1198.21
1059,16159.52
1060,618.68
1061,4412.53
1062,3056.85
1063,953.33
1064,10431.81
1065,4885.14
1066,1392.9
1067,3374.27
1068,1146.36
1069,896.26
1070,1315.04
1071,1689.38
1072,8591.98
1073,4206.41
1074,3504.6
1075,7520.18
1076,8447.64
1077,3934.66
1078,2522.31
1079,15909.38
1080,1459.65
1081,2081.51
1082,5661.29
1083,10616.35
1084,17132.58
1085,14131.263333333334
1086,2130.15
1087,1375.93
1088,7929.94
1089,10314.68
1090,15733.44
1091,4519.46
1092,7587.41
1093,818.73
1094,1011.96
1095,1170.02
1096,7849.26
1097,15567.266000000001
1098,12479.09
1099,1459.6
1100,1262.85
1101,7483.7
1102,731.75
1103,964.82
1104,8392.14
1105,1130.72
1106,16583.72
1107,3885.7
1108,4086.73
1109,879.59
1110,4371.9
1111,9953.42
1112,2059.55
1113,4444.79
1114,3970.37
1115,2778.9993333333337
1116,579.66
1117,2645.74
1118,906.26
1119,1307.15
1120,2567.3
1121,3105.84
1122,823.42
1123,3621.28
1124,7337.93
1125,9332.61
1126,2346.68
1127,17554.58
1128,904.21
1129,968.12
1130,997.71
1131,8152.43
1132,16747.38
1133,8654.24
1134,6249.59
1135,1350.3
1136,8529.31
1137,2515.87
1138,713.64
1139,10297.66
1140,1240.15
1141,509.92
1142,3256.61
1143,16211.9
1144,1517.72
1145,1657.83
1146,1452.56
1147,601.49
1148,9495.73
1149,15954.83
1150,17053.01
1151,1965.87
1152,17654.81
1153,7004.98
1154,972.1
1155,5883.99
1156,11686.4
1157,7164.03
1158,3802.79
1159,17122.99
1160,9548.52
1161,5888.51
1162,2978.28
1163,9688.22
1164,8200.13
1165,3922.2
1166,8552.83
1167,1524.9
1168,4333.7
1169,1379.97
1170,4033.65
1171,933.44
1172,2513.85
1173,793.05
1174,3821.86
1175,3544.88
1176,937.18
1177,1870.82
1178,2012.05
1179,1263.6
1180,3830.02
1181,1486.88
1182,1764.09
1183,960.525
1184,8353.54
1185,7009.06
1186,15937.03
1187,914.07
1188,2638.06
1189,10361.11
1190,5579.3
1191,670.85
1192,987.15
1193,975.795
1194,11100.83
1195,3505.13
1196,1042.4
1197,1173.96
1198,12811.7775
1199,17173.61
1200,7179.29
1201,1044.28
1202,8568.92
1203,1363.76
1204,2165.92
1205,3989.22
1206,1165.62
1207,4430.9
1208,11090.77
1209,2007.96
1210,11840.91
1211,7006.55
1212,8354.11
1213,13383.3
1214,5891.08
1215,9858.83
1216,7296.28
1217,667.13
1218,2141.16
1219,8295.3
1220,3427.63
1221,3441.14
1222,11344.18
1223,11451.07
1224,2874.17
1225,4759.69
1226,749.74
1227,11066.12
1228,5206.76
1229,6732.57
1230,1145.8
1231,683.46
1232,1160.07
1233,5663.17
1234,6776.32
1235,814.06
1236,2707.57
1237,1262.43
1238,2228.85
1239,7335.43
1240,1188.04
1241,2745.85
1242,16454.58
1243,7515.5
1244,1060.45
1245,15530.579333333335
1246,11380.09
1247,3811.62
1248,2681.12
1249,948.57
1250,678.34
1251,11645.04
1252,4064.84
1253,4126.29
1254,558.17
1255,1094.2
1256,3502.93
1257,16048.85
1258,1562.37
1259,7127.3
1260,864.12
1261,3179.64
1262,1271.27
1263,2538.21
1264,15916.18
1265,2725.02
1266,8288.65
1267,11538.52
1268,716.02
1269,15737.03
1270,7564.87
1271,902.12
1272,1983.78
1273,1844.78
1274,5190.22
1275,17118.12
1276,17189.392
1277,4127.55
1278,1378.06
1279,2258.645
1280,9655.95
1281,813.86
1282,1265.42
1283,545.02
1284,1028.78
1285,1256.72
1286,5846.03
1287,1505.76
1288,2524.38
1289,3291.98
1290,7644.55
1291,5257.36
1292,7709.94
1293,2544.595
1294,2839.27
1295,5349.86
1296,1250.46
1297,845.2
1298,10585.05
1299,904.825
1300,2785.88
1301,11159.41
1302,1706.91
1303,1973.28
1304,4551.04
1305,933.43
1306,688.2
1307,854.0
1308,879.98
1309,1100.45
1310,1973.05
1311,11325.99
1312,12355.52
1313,10125.14
1314,7558.0
1315,2675.6
1316,2723.92
1317,1214.3
1318,15024.723333333335
1319,11285.2
1320,1301.4
1321,6646.95
1322,12794.95
1323,7153.44
1324,5551.02
1325,611.1
1326,1165.77
1327,7752.39
1328,7313.81
1329,17030.17
1330,7143.17
1331,1332.42
1332,2878.41
1333,1488.35
1334,957.95
1335,1282.26
1336,922.88
1337,983.12
1338,10317.09
1339,505.18
1340,2319.42
1341,3910.98
1342,918.46
1343,680.59
1344,1080.73
1345,1072.01
1346,3252.38
1347,1324.35
1348,7022.06
1349,842.87
1350,2282.73
1351,856.56
1352,5046.27
1353,11086.18
1354,660.12
1355,11413.17
1356,1354.31
1357,6698.35
1358,1194.83
1359,2379.82
1360,5883.31
1361,970.92
1362,9625.86
1363,1276.05
1364,6447.44
1365,6273.12
1366,3433.38
1367,1087.02
1368,824.15
1369,8359.14
1370,4793.55
1371,17393.86
1372,11273.36
1373,1260.73
1374,2652.13
1375,1299.59
1376,11338.3
1377,898.645
1378,3064.02
1379,5980.97
1380,3107.7
1381,10307.03
1382,1495.65
1383,5308.66
1384,9235.67
1385,3447.42
1386,3569.97
1387,920.59
1388,9489.29
1389,2686.94
1390,3255.98
1391,1004.79
1392,5849.98
1393,563.03
1394,13404.21
1395,11683.57
1396,9188.37
1397,537.61
1398,4845.56
1399,1366.91
1400,8732.35
1401,1189.72
1402,18059.78
1403,1398.48
1404,975.72
1405,2230.19
1406,2320.03
1407,7973.74
1408,2612.98
1409,16380.44
1410,785.55
1411,923.21
1412,2431.87
1413,885.33
1414,1037.88
1415,10604.05
1416,16056.28
1417,2818.43
1418,4172.4
1419,1559.38
1420,1114.58
1421,1977.35
1422,7116.83
1423,15903.43
1424,915.58
1425,1892.22
1426,659.64
1427,4413.14
1428,2608.01
1429,2004.22
1430,5818.49
1431,1231.55
1432,7365.2
1433,6798.05
1434,5939.25
1435,4011.97
1436,856.56
1437,3561.38
1438,2764.34
1439,1663.64
1440,1404.6
1441,12333.723833333333
1442,1485.13
1443,2040.73
1444,6135.77
1445,9557.78
1446,5448.33
1447,17134.01
1448,13129.655
1449,5483.61
1450,4140.08
1451,1375.81
1452,1380.6
1453,1168.09
1454,12190.241666666665
1455,11486.78
1456,5286.32
1457,10274.1
1458,1935.49
1459,5388.99
1460,1414.67
1461,1233.62
1462,906.76
1463,1315.86
1464,4137.47
1465,4195.74
1466,1465.64
1467,1480.4
1468,1969.53
1469,6265.89
1470,1036.89
1471,907.22
1472,11556.36
1473,16465.53
1474,1379.93
1475,1281.9
1476,1253.25
1477,17847.43
1478,2702.58
1479,1365.04
1480,2011.66
1481,4977.44
1482,3317.66
1483,2748.07
1484,1022.69
1485,2261.92
1486,4660.1
1487,3483.24
1488,16134.57
1489,6892.38
1490,3459.06
1491,1471.41
1492,2842.87
1493,8566.43
1494,15041.115
1495,16306.0
1496,3970.1
1497,2871.88
1498,8559.27
1499,1962.61
1500,10215.36
1501,3609.48
1502,8177.09
1503,6477.09
1504,8228.95
1505,11300.5
1506,973.14
1507,9901.0
1508,917.33
1509,862.29
1510,2374.2
1511,1296.05
1512,1379.78
1513,2172.61
1514,944.47
1515,3152.92
1516,3331.47
1517,4111.48
1518,6237.19
1519,920.47
1520,1034.84
1521,918.32
1522,12284.98
1523,1327.05
1524,9466.97
1525,3356.59
1526,2098.0
1527,1605.53
1528,17080.25
1529,11390.34
1530,8111.47
1531,5245.49
1532,1090.43
1533,1002.2
1534,8295.54
1535,2650.83
1536,16956.01
1537,997.62
1538,2255.62
1539,6170.7
1540,1439.25
1541,699.28
1542,1170.02
1543,9906.84
1544,967.97
1545,3364.97
1546,3078.38
1547,3118.66
1548,10539.66
1549,565.87
1550,901.09
1551,831.86
1552,1681.48
1553,704.32
1554,3426.69
1555,2640.72
1556,5912.45
1557,1950.11
1558,8751.05
1559,2652.51
1560,8573.59
1561,17231.83
1562,17458.99
1563,4077.88
1564,10935.97
1565,6998.62
1566,16447.435
1567,1547.33
1568,927.435
1569,3116.52
1570,1126.9
1571,3162.08
1572,1539.7
1573,1090.15
1574,3331.86
1575,17375.58
1576,1018.25
1577,7591.18
1578,12796.9275
1579,7058.05
1580,9189.18
1581,2576.11
1582,2554.52
1583,12177.76
1584,9639.27
1585,16083.8
1586,3872.46
1587,7245.64
1588,924.02
1589,3775.36
1590,493.87
1591,4769.87
1592,1278.67
1593,553.13
1594,963.55
1595,3285.47
1596,13726.3
1597,1828.47
1598,989.06
1599,15518.03
1600,8303.61
1601,1494.86
1602,3410.94
1603,1544.01
1604,6112.32
1605,969.65
1606,10636.84
1607,11957.99
1608,921.2
1609,1252.1
1610,5822.53
1611,16974.61
1612,916.12
1613,1411.89
1614,1264.0
1615,1975.99
1616,2728.56
1617,12072.210833333334
1618,1339.88
1619,2562.69
1620,1168.26
1621,2327.42
1622,1315.66
1623,943.74
1624,1392.8
1625,6214.07
1626,700.54
1627,15319.516000000001
1628,2533.07
1629,9622.61
1630,565.19
1631,16656.26
1632,2667.94
1633,4032.16
1634,6915.2
1635,1321.18
1636,8849.18
1637,16898.04
1638,5629.83
1639,7116.68
1640,836.84
1641,1209.16
1642,1866.85
1643,5712.84
1644,16513.47
1645,7098.19
1646,849.68
1647,899.68
1648,5470.03
1649,16318.45
1650,8656.45
1651,1540.42
1652,1765.42
1653,7142.77
1654,11857.01
1655,15285.03
1656,1399.36
1657,2279.5
1658,937.12
1659,7996.66
1660,1774.34
1661,628.46
1662,892.58
1663,4060.49
1664,2897.78
1665,5278.67
1666,7385.7
1667,6177.22
1668,2550.58
1669,2387.49
1670,9258.82
1671,6004.94
1672,5452.28
1673,957.88
1674,1373.69
1675,2777.02
1676,1968.33
1677,717.73
1678,7541.23
1679,1965.81
1680,7173.75
1681,16582.57
1682,3035.69
1683,4501.35
1684,704.8
1685,10128.42
1686,1147.75
1687,6222.98
1688,11895.063
1689,11659.49
1690,1317.48
1691,16797.96
1692,1988.91
1693,11598.69
1694,895.09
1695,8550.57
1696,4661.91
1697,13671.2
1698,3397.22
1699,1012.13
1700,11492.3
1701,515.74
1702,910.62
1703,16414.82
1704,10132.2
1705,2430.22
1706,2239.83
1707,8714.16
1708,7981.21
1709,3625.46
1710,879.98
1711,4592.81
1712,3789.69
1713,881.16
1714,7242.71
1715,1069.07
1716,970.26
1717,6952.24
1718,9948.13
1719,2719.39
1720,1539.29
1721,800.48
1722,1532.78
1723,6020.22
1724,6763.79
1725,17411.91
1726,2472.96
1727,7564.36
1728,12383.29
1729,2148.37
1730,4529.71
1731,12234.03
1732,1524.24
1733,1387.71
1734,7094.57
1735,1313.56
1736,697.8
1737,17343.37
1738,7522.04
1739,3822.84
1740,16961.14
1741,1008.66
1742,11872.776666666665
1743,2589.37
1744,3584.97
1745,16179.37
1746,3971.05
1747,10265.1
1748,9556.86
1749,953.4
1750,10731.07
1751,1173.6
1752,8938.58
1753,966.39
1754,1410.44
1755,1590.01
1756,817.53
1757,1532.95
1758,16629.57
1759,895.81
1760,3380.32
1761,912.96
1762,7467.78
1763,1294.11
1764,10384.45
1765,6438.22
1766,15883.14
1767,3072.03
1768,4057.59
1769,1201.84
1770,715.89
1771,1292.42
1772,1269.39
1773,2161.73
1774,14203.095
1775,828.65
1776,1005.02
1777,2252.99
1778,2656.04
1779,16279.27
1780,5003.06
1781,2952.87
1782,17591.99
1783,2603.75
1784,1994.65
1785,4800.47
1786,11847.57
1787,2459.72
1788,16830.462
1789,17570.28
1790,17548.75
1791,14686.063333333335
1792,1740.6
1793,1060.12
1794,1352.82
1795,12332.755
1796,1300.0
1797,1067.8
1798,5879.24
1799,2659.73
1800,9731.21
1801,989.03
1802,3590.61
1803,8114.43
1804,1743.62
1805,1712.06
1806,3070.63
1807,843.76
1808,1348.43
1809,1561.48
1810,1728.75
1811,12764.37
1812,1062.75
1813,1310.32
1814,1317.2
1815,11332.53
1816,12063.3
1817,17434.11
1818,2233.4
1819,2528.51
1820,1074.67
1821,10252.69
1822,7198.57
1823,4307.1
1824,1437.65
1825,669.17
1826,5268.26
1827,1528.61
1828,10772.02
1829,6976.33
1830,5785.82
1831,2764.6225
1832,16946.12
1833,1507.28
1834,4619.62
1835,6748.05
1836,514.61
1837,2646.46
1838,6340.79
1839,3255.03
1840,2510.67
1841,18079.93
1842,971.8
1843,1154.36
1844,6194.99
1845,17042.72
1846,982.99
1847,2369.7
1848,1545.68
1849,7661.03
1850,1306.98
1851,1568.16
1852,12530.2125
1853,3390.51
1854,11516.95
1855,583.62
1856,1119.69
1857,1295.47
1858,1521.64
1859,603.03
1860,1093.97
1861,968.35
1862,16978.6
1863,1261.73
1864,9598.41
1865,14131.1
1866,2209.77
1867,4891.16
1868,4587.21
1869,7123.81
1870,3514.29
1871,2462.03
1872,6340.3
1873,900.41
1874,11624.63
1875,16724.5
1876,1083.2
1877,533.46
1878,4018.95
1879,1282.65
1880,11388.49
1881,4937.66
1882,545.36
1883,12496.311952380953
1884,1962.15
1885,704.16
1886,7391.87
1887,2159.26
1888,12710.37
1889,16680.43
1890,12615.625
1891,2183.36
1892,2789.11
1893,2580.68
